season,player_id,player_name,team,position,games,attempts,completions,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,fumbles
2018,00-0032104,A.Abdullah,MIN,RB,2,0,0,0,0,0,0,0,1,10,0,0
2018,00-0032112,J.Nelson,ARI,WR,9,0,0,0,0,0,0,0,7,64,0,0
2018,00-0032117,N.O'Leary,MIA,TE,5,0,0,0,0,0,0,0,8,86,1,0
2018,00-0032120,N.Sterling,NYJ,TE,4,0,0,0,0,0,0,0,6,47,0,0
2018,00-0032128,C.Conley,KC,WR,17,0,0,0,0,0,0,0,32,334,5,0
2018,00-0032134,C.Uzomah,CIN,TE,16,0,0,0,0,0,0,0,43,439,3,0
2018,00-0032135,J.James,PIT,TE,14,0,0,0,0,0,0,0,30,423,2,0
2018,00-0032141,G.Swaim,DAL,TE,8,0,0,0,0,0,0,0,26,242,1,0
2018,00-0032144,M.Gordon,LAC,RB,14,0,0,0,0,0,940,12,52,504,4,0
2018,00-0032160,T.Williams,LAC,WR,17,0,0,0,0,0,15,0,48,756,5,0
2018,00-0032166,S.Coates,HOU,WR,2,0,0,0,0,0,0,0,1,12,0,0
2018,00-0032170,R.Greene,JAX,WR,5,0,0,0,0,0,0,0,6,60,0,0
2018,00-0032187,D.Johnson,ARI,RB,16,0,0,0,0,0,940,7,50,446,3,0
2018,00-0032200,T.Montgomery,GB,WR,7,0,0,0,0,0,105,1,15,170,0,0
2018,00-0032208,P.Dorsett,NE,WR,13,0,0,0,0,0,29,0,37,360,5,0
2018,00-0032209,T.Yeldon,JAX,RB,14,0,0,0,0,0,414,1,55,487,4,0
2018,00-0032211,T.Lockett,SEA,WR,17,0,0,0,0,0,69,0,61,1085,10,0
2018,00-0032214,T.Kroft,CIN,TE,5,0,0,0,0,0,0,0,4,36,0,0
2018,00-0032227,J.Heuerman,DEN,TE,10,0,0,0,0,0,0,0,31,281,2,0
2018,00-0032241,T.Gurley,LA,RB,17,0,0,0,0,0,1411,19,63,585,4,0
2018,00-0032245,S.Mannion,LA,QB,3,3,2,23,0,0,-9,0,0,0,0,0
2018,00-0032257,D.Johnson,CLE,RB,16,0,0,0,0,0,201,0,47,429,3,0
2018,00-0032268,M.Mariota,TEN,QB,14,331,228,2528,11,8,357,2,1,21,0,0
2018,00-0032355,C.Rogers,IND,WR,17,0,0,0,0,0,-4,0,62,561,2,0
2018,00-0032362,M.Harris,WAS,WR,11,0,0,0,0,0,10,0,28,304,0,0
2018,00-0032371,R.Kelley,WAS,RB,2,0,0,0,0,0,8,0,0,0,0,0
2018,00-0032381,T.Decker,DET,T,1,0,0,0,0,0,0,0,1,11,1,0
2018,00-0032383,R.Kelly,IND,C,1,0,0,0,0,0,0,0,1,-4,0,0
2018,00-0032385,S.Shepard,NYG,WR,16,0,0,0,0,0,33,0,66,872,4,0
2018,00-0032390,C.Jones,BAL,CB,1,0,0,0,0,0,0,0,0,0,0,0
2018,00-0032392,A.Hooper,ATL,TE,16,0,0,0,0,0,0,0,71,660,4,0
2018,00-0032393,C.Prosise,SEA,RB,2,0,0,0,0,0,-3,0,3,22,0,0
2018,00-0032394,N.Vannett,SEA,TE,16,0,0,0,0,0,0,0,30,274,3,0
2018,00-0032398,C.Moore,BAL,WR,16,0,0,0,0,0,17,0,19,196,1,0
2018,00-0032404,T.Ervin,HOU,RB,3,0,0,0,0,0,0,0,3,35,0,0
2018,00-0032411,K.Dixon,BAL,RB,7,0,0,0,0,0,346,2,9,104,0,0
2018,00-0032426,A.Collins,BAL,RB,10,0,0,0,0,0,411,7,15,105,1,0
2018,00-0032430,D.Morgan,MIN,TE,5,0,0,0,0,0,0,0,5,36,0,0
2018,00-0032436,J.Driskel,CIN,QB,8,176,105,1003,6,2,130,2,0,0,0,0
2018,00-0032450,D.Washington,NO,RB,4,0,0,0,0,0,154,0,0,0,0,0
2018,00-0032466,G.Fant,SEA,T,1,0,0,0,0,0,0,0,1,9,0,0
2018,00-0032472,T.Madden,SEA,FB,5,0,0,0,0,0,3,0,2,35,0,0
2018,00-0032508,H.Valles,DET,TE,2,0,0,0,0,0,0,0,2,11,0,0
2018,00-0032543,A.Erickson,CIN,WR,11,0,0,0,0,0,22,0,20,167,0,0
2018,00-0032562,C.Wick,SF,TE,1,0,0,0,0,0,0,0,0,0,0,0
2018,00-0032593,B.Wilds,JAX,RB,3,0,0,0,0,0,15,0,0,0,0,0
2018,00-0032599,J.Perkins,PHI,TE,3,0,0,0,0,0,0,0,5,67,0,0
2018,00-0032602,J.McKissic,SEA,RB,4,0,0,0,0,0,8,0,2,13,1,0
2018,00-0032626,G.Allison,GB,WR,5,0,0,0,0,0,0,0,20,303,2,0
2018,00-0032634,D.Grinnage,JAX,TE,3,0,0,0,0,0,0,0,6,61,0,0
2018,00-0032661,B.Braunecker,CHI,TE,6,0,0,0,0,0,0,0,5,57,0,0
2018,00-0032688,R.Chosen,NYJ,WR,14,0,0,0,0,0,-8,0,50,752,6,0
2018,00-0032707,A.Jones,DET,WR,5,0,0,0,0,0,0,0,11,80,1,0
2018,00-0032741,P.Barber,TB,RB,16,0,0,0,0,0,871,5,20,92,1,0
2018,00-0032745,A.Cross,TB,TE,4,0,0,0,0,0,0,0,2,9,0,0
2018,00-0032760,J.Doctson,WAS,WR,15,0,0,0,0,0,0,0,44,532,2,0
2018,00-0032764,D.Henry,TEN,RB,16,3,2,14,0,0,1059,12,15,99,0,0
2018,00-0032765,M.Thomas,NO,WR,18,0,0,0,0,0,0,0,141,1612,10,0
2018,00-0032773,N.Kwiatkoski,CHI,ILB,1,0,0,0,0,0,0,0,0,0,0,0
2018,00-0032775,D.Robinson,KC,WR,15,0,0,0,0,0,0,0,23,315,4,0
2018,00-0032778,T.Sharpe,TEN,WR,14,0,0,0,0,0,16,0,26,316,2,0
2018,00-0032780,J.Howard,CHI,RB,17,0,0,0,0,0,970,9,20,145,0,0
2018,00-0032782,W.Smallwood,PHI,RB,15,0,0,0,0,0,417,3,31,256,2,0
2018,00-0032791,J.Grant,MIA,WR,10,0,0,0,0,0,5,0,21,268,2,0
2018,00-0032792,N.Sudfeld,PHI,QB,2,2,1,22,1,0,-2,0,0,0,0,0
2018,00-0032793,B.Countess,LA,SS,1,0,0,0,0,0,0,0,0,0,0,0
2018,00-0032794,D.Vitale,GB,FB,1,0,0,0,0,0,0,0,1,2,0,0
2018,00-0032795,C.Core,CIN,WR,10,0,0,0,0,0,0,0,13,160,1,0
2018,00-0032807,C.Fejedelem,CIN,SS,2,0,0,0,0,0,6,0,0,0,0,0
2018,00-0032813,E.Penny,NYG,RB,9,0,0,0,0,0,25,0,8,50,0,0
2018,00-0032881,T.Lewis,NO,WR,5,0,0,0,0,0,10,0,3,60,1,0
2018,00-0032897,D.Watt,LAC,FB,5,0,0,0,0,0,11,0,2,3,0,0
2018,00-0032911,S.Pulley,NYG,C,1,0,0,0,0,0,0,0,1,-2,0,0
2018,00-0032918,C.Ham,MIN,FB,10,0,0,0,0,0,8,0,11,85,0,0
2018,00-0032935,J.Holton,LV,WR,1,0,0,0,0,0,0,0,0,0,0,0
2018,00-0032940,D.Washington,LV,RB,8,0,0,0,0,0,115,0,1,9,0,0
2018,00-0032943,R.Dixon,NYG,P,1,0,0,0,0,0,14,0,0,0,0,0
2018,00-0032950,C.Wentz,PHI,QB,11,401,279,3074,21,7,93,0,1,4,0,0
2018,00-0032951,L.Treadwell,MIN,WR,15,0,0,0,0,0,0,0,35,302,1,0
2018,00-0032956,A.Janovich,DEN,FB,9,0,0,0,0,0,5,0,8,112,1,0
2018,00-0032959,C.Peake,NYJ,WR,3,0,0,0,0,0,0,0,2,25,0,0
2018,00-0032964,B.Marshall,WAS,RB,4,0,0,0,0,0,9,0,4,30,0,0
2018,00-0032966,C.Coleman,NYG,WR,6,0,0,0,0,0,5,0,5,71,0,0
2018,00-0032972,D.Booker,DEN,RB,16,0,0,0,0,0,183,1,38,275,0,0
2018,00-0032975,J.Williams,NO,RB,3,0,0,0,0,0,0,0,1,1,0,0
2018,00-0032977,R.Higgins,CLE,WR,13,0,0,0,0,0,0,0,39,572,4,0
2018,00-0032980,M.Johnson,IND,WR,4,0,0,0,0,0,-2,0,6,102,1,0
2018,00-0033009,T.Boyd,CIN,WR,14,1,0,0,0,0,3,0,76,1028,7,0
2018,00-0033025,J.Richard,LV,RB,16,0,0,0,0,0,259,1,68,607,0,0
2018,00-0033040,T.Hill,KC,WR,18,0,0,0,0,0,187,2,96,1593,12,0
2018,00-0033045,E.Elliott,DAL,RB,17,0,0,0,0,0,1618,8,83,618,3,0
2018,00-0033049,D.Jackson,DAL,RB,1,0,0,0,0,0,16,0,0,0,0,0
2018,00-0033054,R.Gathers,DAL,TE,7,0,0,0,0,0,0,0,3,45,0,0
2018,00-0033060,L.Carroo,MIA,WR,3,0,0,0,0,0,14,0,2,94,1,0
2018,00-0033077,D.Prescott,DAL,QB,18,591,398,4377,24,9,337,8,0,0,0,0
2018,00-0033080,S.DeValve,CLE,TE,5,0,0,0,0,0,0,0,5,74,1,0
2018,00-0033090,H.Henry,LAC,TE,1,0,0,0,0,0,0,0,0,0,0,0
2018,00-0033094,M.Hall,ATL,WR,13,0,0,0,0,0,0,0,10,149,1,0
2018,00-0033095,G.Griffin,NO,TE,1,0,0,0,0,0,0,0,2,12,1,0
2018,00-0033104,C.Kessler,JAX,QB,5,131,85,709,2,2,123,0,0,0,0,0
2018,00-0033106,J.Goff,LA,QB,19,667,423,5400,33,14,130,2,0,0,0,0
2018,00-0033110,T.Higbee,LA,TE,16,0,0,0,0,0,0,0,30,347,3,0
2018,00-0033111,P.Cooper,LA,WR,1,0,0,0,0,0,0,0,0,0,0,0
2018,00-0033118,K.Drake,MIA,RB,16,0,0,0,0,0,535,4,53,477,5,0
2018,00-0033119,J.Brissett,IND,QB,4,4,2,2,0,0,-7,0,0,0,0,0
2018,00-0033127,W.Fuller,HOU,WR,7,0,0,0,0,0,0,0,32,503,4,0
2018,00-0033132,K.Byard,TEN,FS,1,1,1,66,1,0,0,0,0,0,0,0
2018,00-0033217,M.Alie-Cox,IND,TE,9,0,0,0,0,0,0,0,7,133,2,0
2018,00-0033246,J.Mundt,LA,TE,1,0,0,0,0,0,0,0,1,5,0,0
2018,00-0033251,Z.Pascal,IND,WR,13,0,0,0,0,0,24,0,29,281,2,0
2018,00-0033258,D.Daniels,SEA,TE,1,0,0,0,0,0,0,0,0,0,0,0
2018,00-0033280,C.McCaffrey,CAR,RB,16,1,1,50,1,0,1098,7,107,867,6,0
2018,00-0033282,C.Samuel,CAR,WR,12,0,0,0,0,0,84,2,39,494,5,0
2018,00-0033288,G.Kittle,SF,TE,16,0,0,0,0,0,10,0,88,1377,5,0
2018,00-0033292,T.Taylor,SF,WR,13,0,0,0,0,0,0,0,26,215,1,0
2018,00-0033293,A.Jones,GB,RB,12,0,0,0,0,0,728,8,26,206,1,0
2018,00-0033295,E.McGuire,NYJ,RB,8,0,0,0,0,0,276,3,19,193,1,0
2018,00-0033296,A.Armah,CAR,RB,8,0,0,0,0,0,15,2,1,5,0,0
2018,00-0033306,V.Bolden,SF,WR,1,0,0,0,0,0,0,0,1,10,0,0
2018,00-0033307,K.Bourne,SF,WR,16,0,0,0,0,0,0,0,42,487,4,0
2018,00-0033308,M.Breida,SF,RB,14,0,0,0,0,0,814,3,27,261,2,0
2018,00-0033319,N.Mullens,SF,QB,8,274,176,2277,13,10,-16,0,0,0,0,0
2018,00-0033357,T.Hill,NO,QB,15,8,3,64,0,1,204,2,4,6,1,0
2018,00-0033373,T.Mizzell,CHI,RB,9,0,0,0,0,0,15,0,8,78,1,0
2018,00-0033374,R.Ortiz,ATL,FB,3,0,0,0,0,0,0,0,3,11,0,0
2018,00-0033375,T.Patrick,DEN,WR,10,0,0,0,0,0,17,0,23,315,1,0
2018,00-0033379,T.White,BAL,WR,1,0,0,0,0,0,0,0,1,14,0,0
2018,00-0033382,A.Carr,NO,WR,10,0,0,0,0,0,0,0,10,102,2,0
2018,00-0033387,J.Hollister,NE,TE,2,0,0,0,0,0,0,0,4,52,0,0
2018,00-0033421,A.Auclair,TB,TE,6,0,0,0,0,0,0,0,7,48,0,0
2018,00-0033434,B.Wilson,TB,WR,3,0,0,0,0,0,0,0,4,52,0,0
2018,00-0033441,K.Hatcher,LV,WR,1,0,0,0,0,0,0,0,1,8,0,0
2018,00-0033455,A.Firkser,TEN,TE,8,0,0,0,0,0,0,0,19,225,1,0
2018,00-0033460,J.Ross,CIN,WR,13,0,0,0,0,0,9,0,21,210,7,0
2018,00-0033464,J.Chesson,WAS,WR,3,0,0,0,0,0,-4,0,1,7,0,0
2018,00-0033466,I.McKenzie,BUF,WR,6,0,0,0,0,0,66,2,18,179,0,0
2018,00-0033471,I.Ford,MIA,WR,1,0,0,0,0,0,0,0,0,0,0,0
2018,00-0033474,G.Dieter,KC,WR,3,0,0,0,0,0,0,0,2,33,0,0
2018,00-0033481,M.Kemp,KC,WR,2,0,0,0,0,0,0,0,1,7,0,0
2018,00-0033526,S.Perine,WAS,RB,4,0,0,0,0,0,32,0,3,5,0,0
2018,00-0033528,J.Sprinkle,WAS,TE,5,0,0,0,0,0,0,0,5,41,1,0
2018,00-0033536,M.Williams,LAC,WR,18,0,0,0,0,0,28,1,50,774,10,0
2018,00-0033537,D.Watson,HOU,QB,17,554,374,4400,27,10,627,5,0,0,0,0
2018,00-0033553,J.Conner,PIT,RB,13,0,0,0,0,0,973,12,55,497,1,0
2018,00-0033556,T.Cohen,CHI,RB,17,1,1,1,1,0,444,3,74,752,5,0
2018,00-0033559,M.Roberts,DET,TE,7,0,0,0,0,0,0,0,9,100,3,0
2018,00-0033562,R.Switzer,PIT,WR,16,0,0,0,0,0,21,0,36,253,1,0
2018,00-0033564,J.Butt,DEN,TE,3,0,0,0,0,0,0,0,8,85,0,0
2018,00-0033566,D.King,LAC,CB,1,0,0,0,0,0,0,0,0,0,0,0
2018,00-0033567,B.Hill,ATL,RB,4,0,0,0,0,0,157,0,1,9,0,0
2018,00-0033572,J.Agnew,DET,WR,1,0,0,0,0,0,17,0,0,0,0,0
2018,00-0033573,S.Gibson,PHI,WR,2,0,0,0,0,0,0,0,1,48,0,0
2018,00-0033576,E.Saubert,ATL,TE,5,0,0,0,0,0,0,0,5,48,0,0
2018,00-0033581,D.Henderson,NYJ,RB,1,0,0,0,0,0,19,0,0,0,0,0
2018,00-0033589,D.Moore,SEA,WR,14,0,0,0,0,0,5,0,26,445,5,0
2018,00-0033591,N.Brown,DAL,WR,7,0,0,0,0,0,0,0,7,73,0,0
2018,00-0033594,C.Carson,SEA,RB,15,0,0,0,0,0,1171,9,22,162,0,0
2018,00-0033597,C.Kelly,DEN,QB,1,0,0,0,0,0,-1,0,0,0,0,0
2018,00-0033611,R.Seals-Jones,ARI,TE,15,0,0,0,0,0,0,0,34,343,1,0
2018,00-0033627,J.Croom,BUF,TE,12,0,0,0,0,0,0,0,22,259,1,0
2018,00-0033658,B.Jarwin,DAL,TE,14,0,0,0,0,0,0,0,32,339,3,0
2018,00-0033681,K.Cole,JAX,WR,13,0,0,0,0,0,0,0,38,491,1,0
2018,00-0033696,S.Culkin,LAC,TE,1,0,0,0,0,0,0,0,1,24,0,0
2018,00-0033699,A.Ekeler,LAC,RB,16,0,0,0,0,0,583,3,46,437,3,0
2018,00-0033725,C.Clement,PHI,RB,11,0,0,0,0,0,259,2,22,192,0,0
2018,00-0033742,T.Swoopes,SEA,TE,1,0,0,0,0,0,0,0,1,23,0,0
2018,00-0033757,R.Tonyan,GB,TE,5,0,0,0,0,0,0,0,4,77,1,0
2018,00-0033760,J.Davis,LA,RB,2,0,0,0,0,0,19,0,0,0,0,0
2018,00-0033770,J.Hardee,NO,CB,1,0,0,0,0,0,0,0,1,10,0,0
2018,00-0033773,R.McCarron,NE,WR,1,0,0,0,0,0,0,0,0,0,0,0
2018,00-0033789,T.Logan,ARI,RB,4,0,0,0,0,0,2,0,7,37,0,0
2018,00-0033839,D.Westbrook,JAX,WR,16,1,0,0,0,0,98,0,66,717,5,0
2018,00-0033856,L.Fournette,JAX,RB,8,0,0,0,0,0,439,5,22,185,1,0
2018,00-0033857,J.Smith-Schuster,PIT,WR,16,0,0,0,0,0,13,0,111,1426,7,0
2018,00-0033858,J.Smith,TEN,TE,11,0,0,0,0,0,0,0,20,258,3,0
2018,00-0033859,J.Malone,CIN,WR,3,0,0,0,0,0,0,0,1,12,0,0
2018,00-0033869,M.Trubisky,CHI,QB,15,477,315,3526,25,12,430,3,0,0,0,0
2018,00-0033871,C.Davis,TEN,WR,16,0,0,0,0,0,55,0,65,891,4,0
2018,00-0033873,P.Mahomes,KC,QB,18,652,426,5670,53,12,291,3,0,0,0,0
2018,00-0033879,O.Howard,TB,TE,10,0,0,0,0,0,0,0,34,565,5,0
2018,00-0033881,E.Engram,NYG,TE,11,0,0,0,0,0,36,0,45,577,3,0
2018,00-0033885,D.Njoku,CLE,TE,15,0,0,0,0,0,0,0,56,639,4,0
2018,00-0033891,Z.Jones,BUF,WR,16,1,0,0,0,0,0,0,56,652,7,0
2018,00-0033893,D.Cook,MIN,RB,11,0,0,0,0,0,615,2,40,305,2,0
2018,00-0033895,G.Everett,LA,TE,18,0,0,0,0,0,16,0,35,370,3,0
2018,00-0033896,A.Shaheen,CHI,TE,5,0,0,0,0,0,0,0,8,61,1,0
2018,00-0033897,J.Mixon,CIN,RB,14,0,0,0,0,0,1168,8,43,296,1,0
2018,00-0033899,D.Kizer,GB,QB,3,42,20,187,0,2,39,0,0,0,0,0
2018,00-0033904,D.Dawkins,BUF,T,1,0,0,0,0,0,0,0,1,7,1,0
2018,00-0033906,A.Kamara,NO,RB,17,0,0,0,0,0,969,14,96,840,4,0
2018,00-0033908,C.Kupp,LA,WR,8,0,0,0,0,0,25,0,40,566,6,0
2018,00-0033911,T.Taylor,TEN,WR,13,0,0,0,0,0,0,0,37,466,1,0
2018,00-0033921,C.Godwin,TB,WR,16,0,0,0,0,0,0,0,59,842,7,0
2018,00-0033923,K.Hunt,KC,RB,11,0,0,0,0,0,824,7,26,378,7,0
2018,00-0033925,D.Foreman,HOU,RB,2,0,0,0,0,0,2,0,2,28,1,0
2018,00-0033928,J.Lewis,DAL,CB,3,0,0,0,0,0,12,0,0,0,0,0
2018,00-0033932,K.Golladay,DET,WR,15,0,0,0,0,0,8,0,70,1063,5,0
2018,00-0033933,C.Williams,ARI,WR,10,0,0,0,0,0,9,0,17,171,1,0
2018,00-0033936,C.Beathard,SF,QB,5,169,102,1252,8,7,69,1,0,0,0,0
2018,00-0033943,J.Reynolds,LA,WR,14,0,0,0,0,0,33,0,37,523,5,0
2018,00-0033948,J.Williams,GB,RB,16,0,0,0,0,0,464,3,27,210,0,0
2018,00-0033949,J.Dobbs,PIT,QB,5,12,6,43,0,1,11,0,0,0,0,0
2018,00-0033950,W.Gallman,NYG,RB,13,0,0,0,0,0,176,1,14,89,0,0
2018,00-0033951,M.Mack,IND,RB,14,0,0,0,0,0,1102,10,19,109,1,0
2018,00-0033953,J.Leggett,NYJ,TE,13,0,0,0,0,0,0,0,14,114,1,0
2018,00-0033955,J.McNichols,IND,RB,1,0,0,0,0,0,4,0,0,0,0,0
2018,00-0033958,N.Peterman,BUF,QB,4,81,44,296,1,7,50,1,0,0,0,0
2018,00-0033968,S.Coley,MIN,WR,1,0,0,0,0,0,0,0,0,0,0,0
2018,00-0034011,D.Arnold,NO,TE,8,0,0,0,0,0,0,0,12,150,1,0
2018,00-0034052,B.Zylstra,MIN,WR,2,0,0,0,0,0,0,0,1,23,0,0
2018,00-0034054,R.Cracraft,DEN,WR,1,0,0,0,0,0,0,0,1,44,0,0
2018,00-0034064,C.Wadman,DEN,P,1,1,1,12,0,0,0,0,0,0,0,0
2018,00-0034073,R.Dwelley,SF,TE,2,0,0,0,0,0,0,0,2,14,0,0
2018,00-0034101,M.Flanagan,WAS,TE,1,0,0,0,0,0,0,0,1,14,0,0
2018,00-0034109,P.Lindsay,DEN,RB,15,0,0,0,0,0,1037,9,35,241,1,0
2018,00-0034115,J.Wilson,SF,RB,6,0,0,0,0,0,266,0,12,98,0,0
2018,00-0034159,W.Dissly,SEA,TE,4,0,0,0,0,0,0,0,8,156,2,0
2018,00-0034160,M.Dickson,SEA,P,1,0,0,0,0,0,9,0,0,0,0,0
2018,00-0034162,J.Scott,GB,P,1,1,0,0,0,0,0,0,0,0,0,0
2018,00-0034164,T.Cannon,NYJ,RB,11,0,0,0,0,0,113,1,17,144,0,0
2018,00-0034179,R.Greene,GB,FS,1,0,0,0,0,0,26,0,0,0,0,0
2018,00-0034184,G.Edwards,BAL,RB,12,0,0,0,0,0,741,2,2,20,0,0
2018,00-0034201,D.Turner,BAL,RB,2,0,0,0,0,0,4,0,2,17,0,0
2018,00-0034208,M.Boone,MIN,RB,6,0,0,0,0,0,47,0,2,1,0,0
2018,00-0034221,R.Thomas,MIN,RB,5,0,0,0,0,0,30,0,2,21,0,0
2018,00-0034253,D.Hilliard,CLE,RB,6,1,0,0,0,1,0,0,9,105,0,0
2018,00-0034258,D.Willies,CLE,WR,1,0,0,0,0,0,0,0,3,61,0,0
2018,00-0034268,J.Moore,GB,WR,2,0,0,0,0,0,0,0,2,15,0,0
2018,00-0034270,T.Conklin,MIN,TE,4,0,0,0,0,0,0,0,5,77,0,0
2018,00-0034272,M.Valdes-Scantling,GB,WR,15,0,0,0,0,0,29,0,38,581,2,0
2018,00-0034273,D.Ratley,CLE,WR,5,0,0,0,0,0,0,0,13,144,0,0
2018,00-0034279,E.St. Brown,GB,WR,11,0,0,0,0,0,5,0,21,328,0,0
2018,00-0034286,R.James,SF,WR,7,0,0,0,0,0,0,0,9,130,1,0
2018,00-0034301,D.Williams,KC,RB,4,0,0,0,0,0,53,1,3,27,1,0
2018,00-0034309,C.Beebe,MIN,WR,2,0,0,0,0,0,0,0,4,39,0,0
2018,00-0034317,K.Kirkwood,NO,WR,8,0,0,0,0,0,0,0,15,217,3,0
2018,00-0034331,J.Samuels,PIT,RB,9,0,0,0,0,0,256,0,26,199,3,0
2018,00-0034339,T.Quinn,WAS,WR,2,0,0,0,0,0,0,0,9,75,1,0
2018,00-0034343,J.Rosen,ARI,QB,14,393,217,2278,11,14,138,0,0,0,0,0
2018,00-0034348,C.Sutton,DEN,WR,16,0,0,0,0,0,-1,0,42,704,4,0
2018,00-0034349,K.Johnson,DET,RB,10,0,0,0,0,0,641,3,32,213,1,0
2018,00-0034351,D.Goedert,PHI,TE,15,0,0,0,0,0,0,0,35,354,5,0
2018,00-0034353,A.Miller,CHI,WR,15,1,1,8,0,0,26,0,36,457,7,0
2018,00-0034364,J.Akins,HOU,TE,14,0,0,0,0,0,0,0,19,233,0,0
2018,00-0034365,I.Thomas,CAR,TE,10,0,0,0,0,0,0,0,36,333,2,0
2018,00-0034366,K.Coutee,HOU,WR,7,0,0,0,0,0,0,0,39,397,2,0
2018,00-0034367,N.Hines,IND,RB,17,0,0,0,0,0,338,2,63,425,2,0
2018,00-0034369,K.Lauletta,NYG,QB,1,5,0,0,0,1,-2,0,0,0,0,0
2018,00-0034370,D.Hamilton,DEN,WR,8,0,0,0,0,0,0,0,30,243,2,0
2018,00-0034378,I.Smith,ATL,RB,13,0,0,0,0,0,315,4,27,152,0,0
2018,00-0034383,D.Schultz,DAL,TE,8,0,0,0,0,0,0,0,13,136,0,0
2018,00-0034386,J.Watson,TB,WR,3,0,0,0,0,0,0,0,1,5,0,0
2018,00-0034389,D.Cruikshank,TEN,SS,1,0,0,0,0,0,0,0,1,66,1,0
2018,00-0034400,J.Wilkins,IND,RB,15,0,0,0,0,0,345,1,16,85,0,0
2018,00-0034407,R.McCloud,BUF,WR,7,0,0,0,0,0,4,0,5,36,0,0
2018,00-0034411,R.Gage,ATL,WR,5,0,0,0,0,0,0,0,6,63,0,0
2018,00-0034420,J.Thomas,HOU,TE,14,0,0,0,0,0,0,0,20,215,4,0
2018,00-0034426,J.Wims,CHI,WR,2,0,0,0,0,0,0,0,4,32,0,0
2018,00-0034427,Da.Williams,JAX,RB,3,0,0,0,0,0,36,0,0,0,0,0
2018,00-0034437,L.Cooke,JAX,P,1,1,1,4,0,0,0,0,0,0,0,0
2018,00-0034440,J.Jackson,LAC,RB,10,0,0,0,0,0,215,2,18,157,0,0
2018,00-0034457,J.Adams,PHI,RB,13,0,0,0,0,0,513,3,7,58,0,0
2018,00-0034473,D.Gardeck,ARI,OLB,1,0,0,0,0,0,0,0,0,0,0,0
2018,00-0034487,T.Sherfield,ARI,WR,7,0,0,0,0,0,0,0,19,210,1,0
2018,00-0034489,J.Tolliver,ARI,WR,3,0,0,0,0,0,0,0,3,37,0,0
2018,00-0034499,J.Davis,NYG,WR,3,0,0,0,0,0,0,0,4,40,0,0
2018,00-0034509,K.Ford,BUF,RB,2,0,0,0,0,0,79,0,3,21,0,0
2018,00-0034510,R.Foster,BUF,WR,11,0,0,0,0,0,0,0,27,541,3,0
2018,00-0034512,C.Phillips,BUF,WR,1,0,0,0,0,0,0,0,1,9,0,0
2018,00-0034521,A.Lazard,GB,WR,1,0,0,0,0,0,0,0,1,7,0,0
2018,00-0034532,J.Franks,CIN,TE,3,0,0,0,0,0,0,0,2,37,0,0
2018,00-0034560,J.Jones,NYJ,WR,1,0,0,0,0,0,0,0,1,3,0,0
2018,00-0034565,D.Newsome,LAC,RB,3,0,0,0,0,0,49,0,2,19,0,0
2018,00-0034577,K.Allen,CAR,QB,2,31,20,266,2,0,19,1,0,0,0,0
2018,00-0034593,C.Lacy,DET,WR,1,0,0,0,0,0,0,0,0,0,0,0
2018,00-0034621,S.Wilson,TB,RB,5,0,0,0,0,0,29,0,3,5,0,0
2018,00-0034631,V.Smith,HOU,WR,5,0,0,0,0,0,0,0,5,91,1,0
2018,00-0034646,B.Powell,DET,WR,4,0,0,0,0,0,4,0,11,129,0,0
2018,00-0034652,C.Batson,TEN,WR,6,0,0,0,0,0,1,0,8,82,0,0
2018,00-0034653,D.Burnett,NYJ,WR,5,0,0,0,0,0,0,0,10,143,0,0
2018,00-0034676,J.Washington,PIT,WR,12,0,0,0,0,0,0,0,16,217,1,0
2018,00-0034679,M.Walton,CIN,HB,6,0,0,0,0,0,34,0,5,41,0,0
2018,00-0034681,C.Edmonds,ARI,RB,16,0,0,0,0,0,208,2,20,103,0,0
2018,00-0034684,J.Townsend,LV,P,1,0,0,0,0,0,42,0,0,0,0,0
2018,00-0034686,A.Tate,CIN,WR,4,0,0,0,0,0,0,0,4,35,0,0
2018,00-0034710,D.Kidsy,WAS,WR,1,0,0,0,0,0,0,0,1,8,0,0
2018,00-0034721,C.Bojorquez,BUF,P,2,1,0,0,0,0,0,0,0,0,0,0
2018,00-0034747,M.Ateman,LV,WR,6,0,0,0,0,0,0,0,15,154,1,0
2018,00-0034750,R.Penny,SEA,RB,13,0,0,0,0,0,448,2,9,75,0,0
2018,00-0034751,J.Jackson,GB,CB,1,0,0,0,0,0,0,0,0,0,0,0
2018,00-0034753,M.Andrews,BAL,TE,17,0,0,0,0,0,0,0,37,583,3,0
2018,00-0034764,M.Gallup,DAL,WR,17,0,0,0,0,0,0,0,41,644,3,0
2018,00-0034765,T.Smith,NO,WR,15,0,0,0,0,0,5,0,30,452,5,0
2018,00-0034766,C.Herndon,NYJ,TE,14,0,0,0,0,0,0,0,39,502,4,0
2018,00-0034772,A.Callaway,CLE,WR,16,0,0,0,0,0,7,0,43,586,5,0
2018,00-0034775,C.Kirk,ARI,WR,12,0,0,0,0,0,35,0,43,590,3,0
2018,00-0034777,D.Chark,JAX,WR,10,0,0,0,0,0,0,0,14,174,0,0
2018,00-0034791,N.Chubb,CLE,RB,16,0,0,0,0,0,996,8,20,149,2,0
